Temperature;Unit;Initial;Unit;Difference;Unit;Status;Humidity;Unit;Initial;Unit;Difference;Unit;Status;Time
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:52
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:53
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:54
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:55
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:57
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:58
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;01:59
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:00
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:01
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:02
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:03
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:04
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:05
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:06
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:07
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:08
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:09
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:10
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:11
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:12
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:13
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:14
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:15
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:16
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:17
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:18
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:19
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:20
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:21
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:22
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:23
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:24
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:25
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:26
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:27
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:28
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:29
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:30
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:31
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:32
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:33
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:34
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:35
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:36
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:37
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:38
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:39
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:40
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:41
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:42
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:43
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:44
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:45
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:46
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:47
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:48
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:49
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:50
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:51
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:52
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:53
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:54
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:55
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:56
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:57
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:58
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;02:59
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;03:00
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;03:01
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;03:02
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;03:03
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:04
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:05
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:06
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:07
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:08
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:09
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:10
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:11
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:12
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:13
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:14
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:15
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:16
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:17
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:18
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:19
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:20
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:21
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:22
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:23
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:24
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:25
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:26
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:27
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:28
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:29
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:30
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:31
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:32
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:33
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:34
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:35
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:36
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:37
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:38
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:39
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:40
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:41
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:43
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:44
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:45
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:46
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:47
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:48
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:49
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:50
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:51
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:52
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:53
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:54
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:55
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:56
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:57
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:58
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;03:59
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:00
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:01
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:02
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:03
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:04
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:05
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:06
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:07
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:08
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:09
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:10
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:11
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:12
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:13
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:14
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:15
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:16
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:17
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:18
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:19
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:20
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:21
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:22
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:23
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:24
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;04:25
23;C;23;C;0;C;OFF;60;%;61;%;-1.64%;OFF;04:26
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:27
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:28
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:29
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:30
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:31
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:32
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:33
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:34
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:35
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:36
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:37
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:38
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:39
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:40
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:41
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:42
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:43
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:44
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:45
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:46
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:47
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:48
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:49
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:50
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:51
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:52
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:53
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:54
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:55
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:56
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:57
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:58
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;04:59
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:00
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:01
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:02
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:03
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:04
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:05
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:06
23;C;23;C;0;C;OFF;59;%;61;%;-3.28%;OFF;05:07
23;C;23;C;0;C;OFF;61;%;61;%;0.00%;OFF;05:08
23;C;23;C;0;C;OFF;61;%;61;%;0.00%;OFF;05:09
23;C;23;C;0;C;OFF;68;%;61;%;11.48%;ON;05:10
23;C;23;C;0;C;OFF;68;%;61;%;11.48%;ON;05:11
23;C;23;C;0;C;OFF;72;%;61;%;18.03%;ON;05:12
23;C;23;C;0;C;OFF;72;%;61;%;18.03%;ON;05:13
23;C;23;C;0;C;OFF;76;%;61;%;24.59%;ON;05:14
23;C;23;C;0;C;OFF;76;%;61;%;24.59%;ON;05:15
24;C;23;C;1;C;OFF;78;%;61;%;27.87%;ON;05:16
24;C;23;C;1;C;OFF;78;%;61;%;27.87%;ON;05:17
24;C;23;C;1;C;OFF;80;%;61;%;31.15%;ON;05:18
24;C;23;C;1;C;OFF;80;%;61;%;31.15%;ON;05:19
24;C;23;C;1;C;OFF;80;%;61;%;31.15%;ON;05:20
24;C;23;C;1;C;OFF;80;%;61;%;31.15%;ON;05:21
24;C;23;C;1;C;OFF;80;%;61;%;31.15%;ON;05:22
24;C;23;C;1;C;OFF;80;%;61;%;31.15%;ON;05:23
25;C;23;C;2;C;OFF;80;%;61;%;31.15%;ON;05:24
25;C;23;C;2;C;OFF;80;%;61;%;31.15%;ON;05:25
25;C;23;C;2;C;OFF;79;%;61;%;29.51%;ON;05:26
25;C;23;C;2;C;OFF;79;%;61;%;29.51%;ON;05:27
25;C;23;C;2;C;OFF;78;%;61;%;27.87%;ON;05:28
25;C;23;C;2;C;OFF;78;%;61;%;27.87%;ON;05:29
25;C;23;C;2;C;OFF;77;%;61;%;26.23%;ON;05:30
25;C;23;C;2;C;OFF;77;%;61;%;26.23%;ON;05:31
25;C;23;C;2;C;OFF;76;%;61;%;24.59%;ON;05:33
25;C;23;C;2;C;OFF;76;%;61;%;24.59%;ON;05:34
26;C;23;C;3;C;OFF;74;%;61;%;21.31%;ON;05:35
26;C;23;C;3;C;OFF;74;%;61;%;21.31%;ON;05:36
26;C;23;C;3;C;OFF;73;%;61;%;19.67%;ON;05:37
26;C;23;C;3;C;OFF;73;%;61;%;19.67%;ON;05:38
26;C;23;C;3;C;OFF;72;%;61;%;18.03%;ON;05:39
26;C;23;C;3;C;OFF;72;%;61;%;18.03%;ON;05:40
26;C;23;C;3;C;OFF;71;%;61;%;16.39%;ON;05:41
26;C;23;C;3;C;OFF;71;%;61;%;16.39%;ON;05:42
26;C;23;C;3;C;OFF;70;%;61;%;14.75%;ON;05:43
26;C;23;C;3;C;OFF;70;%;61;%;14.75%;ON;05:44
26;C;23;C;3;C;OFF;69;%;61;%;13.11%;ON;05:45
26;C;23;C;3;C;OFF;69;%;61;%;13.11%;ON;05:46
26;C;23;C;3;C;OFF;68;%;61;%;11.48%;ON;05:47
26;C;23;C;3;C;OFF;68;%;61;%;11.48%;ON;05:48
26;C;23;C;3;C;OFF;66;%;61;%;8.20%;ON;05:49
26;C;23;C;3;C;OFF;66;%;61;%;8.20%;ON;05:50
26;C;23;C;3;C;OFF;65;%;61;%;6.56%;ON;05:51
26;C;23;C;3;C;OFF;65;%;61;%;6.56%;ON;05:52
26;C;23;C;3;C;OFF;64;%;61;%;4.92%;OFF;05:53
26;C;23;C;3;C;OFF;64;%;61;%;4.92%;OFF;05:54
26;C;23;C;3;C;OFF;63;%;61;%;3.28%;OFF;05:55
26;C;23;C;3;C;OFF;63;%;61;%;3.28%;OFF;05:56
26;C;23;C;3;C;OFF;62;%;61;%;1.64%;OFF;05:57
26;C;23;C;3;C;OFF;62;%;61;%;1.64%;OFF;05:58
26;C;23;C;3;C;OFF;61;%;61;%;0.00%;OFF;05:59
26;C;23;C;3;C;OFF;61;%;61;%;0.00%;OFF;06:00
26;C;23;C;3;C;OFF;60;%;61;%;-1.64%;OFF;06:01
26;C;23;C;3;C;OFF;60;%;61;%;-1.64%;OFF;06:02
26;C;23;C;3;C;OFF;59;%;61;%;-3.28%;OFF;06:03
26;C;23;C;3;C;OFF;59;%;61;%;-3.28%;OFF;06:04
26;C;23;C;3;C;OFF;59;%;61;%;-3.28%;OFF;06:05
26;C;23;C;3;C;OFF;59;%;61;%;-3.28%;OFF;06:06
26;C;23;C;3;C;OFF;59;%;61;%;-3.28%;OFF;06:07
26;C;23;C;3;C;OFF;59;%;61;%;-3.28%;OFF;06:08
26;C;23;C;3;C;OFF;58;%;61;%;-4.92%;OFF;06:09
26;C;23;C;3;C;OFF;58;%;61;%;-4.92%;OFF;06:10
26;C;23;C;3;C;OFF;58;%;61;%;-4.92%;OFF;06:11
26;C;23;C;3;C;OFF;58;%;61;%;-4.92%;OFF;06:12
